median_house_value,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,distance_to_coast,distance_to_los_angeles,distance_to_san_diego,distance_to_san_jose,distance_to_san_francisco
135811.59,3.4354,32.0,13339.4,4078.4,3616.1,1980.0,39.21451,-117.363557,397504.68,579558.57,722388.22,446643.8,468382.43
407353.54,9.2433,35.0,3992.2,1329.4,3638.3,1210.0,40.008871,-121.179738,48257.31,712012.79,886543.54,303099.25,271099.43
170936.69,2.711,15.0,10187.7,2341.2,6231.3,1632.0,34.34052,-120.90129,233398.41,246880.13,390766.37,345222.23,405024.85
108532.35,1.4831,29.0,3708.4,843.8,2386.7,505.0,34.986652,-123.114993,12641.75,458568.36,604767.26,283840.46,315683.15
108584.65,2.4781,11.0,446.1,153.9,229.1,122.0,37.369614,-118.457558,360057.75,369646.12,530317.87,303388.25,352025.96
299354.77,6.4471,29.0,10338.3,1956.3,7268.6,1792.0,35.640708,-120.907492,193974.44,300882.92,473535.42,208365.21,272457.56
149949.37,3.737,41.0,837.3,252.5,463.1,130.0,40.674859,-117.398674,349271.12,740382.39,884794.8,536612.6,539688.01
251759.01,6.4411,51.0,7429.6,1224.3,4425.4,952.0,37.000721,-116.714676,500000.0,355944.22,477723.58,460049.55,511197.91
95217.72,1.3495,22.0,6426.4,2208.5,7307.0,1846.0,40.095997,-118.360725,285342.29,672369.3,827157.0,433131.66,436009.19
96052.43,0.7486,26.0,7178.6,2110.7,2943.2,1082.0,38.015888,-121.60127,65059.81,534527.82,713183.89,79334.52,76870.44
244292.91,5.2512,18.0,7103.3,1277.5,5224.3,1201.0,39.844356,-119.159618,224743.24,649453.29,812148.36,365823.87,364666.28
376834.49,8.1892,25.0,1068.6,311.2,732.2,227.0,35.660393,-121.854727,107966.69,375265.62,541507.94,186790.34,239926.27
30664.53,1.6054,21.0,2557.3,827.9,1973.0,786.0,40.398458,-115.019415,500000.0,761180.98,874866.08,684870.85,702135.58
218041.53,6.1449,24.0,3647.6,651.8,3273.0,785.0,35.108437,-116.45295,500000.0,201534.97,273476.29,547081.12,610151.65
355300.42,9.1537,50.0,10454.4,3235.5,4187.0,1466.0,37.687939,-119.323438,274076.96,416124.08,586286.98,229646.18,272469.52
213440.31,4.4699,28.0,1166.8,398.9,755.2,189.0,34.533068,-114.3627,500000.0,360200.18,328186.42,745798.78,807610.88
384932.45,7.6956,3.0,2083.0,697.1,1277.6,503.0,37.017502,-118.759068,344380.7,333295.39,499607.95,279679.87,334037.87
181267.55,5.0241,13.0,14551.8,3307.7,7641.4,1827.0,35.522664,-121.050377,184551.34,304420.38,474652.25,215584.89,278157.56
196317.97,3.8276,38.0,5148.5,1475.5,3729.6,765.0,35.033683,-123.497593,23421.78,493755.94,638970.17,294234.65,319176.05
339180.56,7.3346,6.0,5636.5,1313.9,6831.1,1429.0,41.686358,-118.790671,203374.99,850493.25,1007361.37,551498.97,534645.57
500001.0,14.1212,11.0,4267.8,723.8,1728.5,618.0,34.020704,-115.465626,500000.0,255661.51,213711.07,687436.98,752131.95
132039.12,3.2069,23.0,10920.1,2241.8,3861.5,1526.0,39.979595,-115.399453,500000.0,705817.7,822430.91,635182.86,655293.68
120031.65,4.2519,9.0,9948.9,2436.2,3804.0,1353.0,41.849567,-118.152046,251613.75,867306.43,1018926.49,594850.21,581790.68
152965.31,2.4734,49.0,11681.4,3317.9,3209.8,1744.0,32.689064,-120.368897,333915.84,248955.56,300255.05,535367.11,594849.32
238028.85,4.9191,17.0,4789.7,944.4,2411.0,1408.0,39.14076,-117.671889,373281.93,568330.32,715438.08,419223.62,440577.69
145641.48,4.0803,9.0,6057.7,1720.9,2936.1,857.0,34.902662,-116.497526,500000.0,185739.1,250297.36,554883.99,618739.52
384001.59,8.9806,19.0,5156.0,1798.5,3363.2,675.0,32.884634,-120.17794,345513.42,221590.23,282653.3,519283.97,580002.65
448701.35,10.505,35.0,538.8,135.9,433.2,98.0,36.327451,-119.499331,299796.54,277891.04,454748.72,240707.16,304794.93
366842.84,7.1907,32.0,2620.1,773.2,1087.9,385.0,41.384569,-117.353529,331554.39,819271.6,963608.41,595097.87,591481.4
347927.22,8.3985,28.0,8723.7,2680.2,6542.1,1580.0,32.611768,-115.295148,500000.0,316880.73,174976.2,798016.09,864460.67
141389.42,2.9361,28.0,10248.4,2015.5,7334.3,1652.0,38.084914,-116.194391,500000.0,484835.59,602925.09,507730.63,547062.8
118344.57,2.527,46.0,2232.1,361.1,1181.2,358.0,37.263267,-124.264891,149637.65,650906.24,820602.54,210228.38,172190.25
302711.74,5.8246,15.0,7722.0,2085.9,2735.6,1467.0,40.79715,-123.19409,141442.36,868106.46,1046056.59,400549.79,343129.19
241890.12,4.5358,19.0,1160.0,279.1,906.2,243.0,33.298016,-115.545829,500000.0,262948.59,163661.3,729973.86,795945.66
500001.0,14.8725,33.0,4500.9,1424.5,2356.7,869.0,38.974497,-115.74486,500000.0,591172.3,707038.55,567062.24,596973.73
145432.64,1.4148,23.0,6950.6,1856.2,1868.4,1177.0,38.961042,-120.417529,141908.44,579674.23,753386.8,221507.27,219123.27
289061.12,6.4997,28.0,9174.8,2377.7,6548.8,1628.0,38.85626,-118.365082,322244.99,534548.64,690903.84,351482.5,373790.68
213415.19,6.4355,4.0,4278.3,869.9,1500.0,689.0,41.452178,-114.988628,500000.0,871123.87,989793.65,748420.84,756464.83
121214.69,2.8372,47.0,5838.9,1617.7,6711.8,1807.0,40.319332,-114.928634,500000.0,756163.4,868125.05,687716.83,706021.01
48162.81,2.5079,47.0,8671.0,1450.2,5411.2,1636.0,32.898741,-116.277525,500000.0,222522.18,84834.08,709977.61,776718.89
148214.08,3.6563,31.0,3687.9,839.7,3228.5,1100.0,36.975287,-122.299316,31755.16,490616.87,665987.36,54409.54,89009.2
70793.38,1.6738,35.0,11452.0,3901.9,4620.1,1690.0,36.280554,-116.832031,500000.0,279091.49,397053.77,465375.04,522883.35
469513.01,10.7446,5.0,3510.4,568.7,1498.3,809.0,35.446399,-123.438466,29152.43,499616.61,652671.93,252071.41,273893.47
500001.0,15.0,33.0,1972.0,672.5,626.9,417.0,36.787699,-115.113646,500000.0,415793.77,489383.39,604258.3,655430.63
171287.97,3.6518,48.0,6296.0,1566.2,4558.7,1004.0,36.149845,-122.933938,2589.5,486606.96,652360.64,161755.24,185849.21
54333.09,3.0539,32.0,3237.4,1054.1,2717.8,684.0,36.607172,-117.545339,465348.83,291241.28,433666.86,394426.8,450692.52
146951.58,2.0411,48.0,698.1,196.3,163.1,105.0,41.802988,-118.092446,257884.69,862189.62,1013328.32,593333.88,581064.82
57022.9,2.3217,48.0,11680.3,1918.3,3102.7,1598.0,33.342013,-116.342554,500000.0,192379.24,102911.55,671188.12,737705.21
172050.5,3.1466,15.0,11904.8,3780.8,3279.9,1925.0,41.261193,-118.708436,222217.68,802903.9,959593.09,514743.13,501956.0
438744.57,9.2559,37.0,7351.2,2224.6,3958.3,1944.0,37.062249,-123.874551,110119.84,609733.76,779484.43,178458.35,150646.86
500001.0,15.0,34.0,10317.2,3357.5,7314.0,1966.0,38.425551,-117.088614,446424.3,497363.11,634461.14,438268.64,472117.35
174858.87,2.9046,40.0,9607.9,2648.8,2292.1,1442.0,40.386738,-120.476877,97829.92,731847.77,902320.65,360183.23,335826.59
125025.48,2.6085,47.0,7110.1,1608.2,5305.1,1630.0,35.924399,-121.137007,165002.94,336262.2,510143.48,171146.64,234831.84
94514.44,2.2238,9.0,3221.0,1076.7,1530.4,416.0,36.589008,-114.087428,500000.0,470716.29,513799.99,698030.37,749536.91
239915.83,5.8736,41.0,493.9,170.0,108.4,64.0,36.390426,-118.300802,404959.56,260302.03,421280.91,336278.2,396260.52
281025.63,5.5098,35.0,4879.7,1448.2,3730.4,1040.0,36.059945,-117.03745,500000.0,248855.18,371555.0,455367.99,514818.91
181505.7,4.7615,47.0,7854.3,1460.6,4186.7,1294.0,41.292529,-118.973576,199214.43,807906.83,966661.08,505991.25,490599.36
130773.19,3.4329,24.0,9309.9,1905.6,3477.0,1884.0,40.374834,-116.415287,441606.76,721563.31,853764.2,581701.66,593598.66
466884.58,10.1302,18.0,4163.7,1273.1,2043.7,628.0,33.5355,-116.603236,500000.0,161707.26,104454.21,638824.71,705350.65
305621.1,7.0891,17.0,5014.9,964.7,1821.5,720.0,33.527172,-117.599966,500000.0,82934.77,98662.56,575025.94,641874.54
399162.06,6.9069,1.0,3745.0,761.0,2880.1,977.0,36.56476,-114.023698,500000.0,473804.75,514791.02,704082.0,755680.33
266594.97,5.5965,11.0,9037.1,1486.6,5213.1,1613.0,33.437245,-119.672168,374835.4,148919.84,247271.37,478232.61,541987.01
218962.84,4.0003,33.0,4915.2,1342.4,1662.7,1039.0,38.381384,-117.08498,448166.29,492634.68,629553.73,437372.26,471839.15
141763.58,2.918,6.0,14680.6,3381.3,7664.8,1925.0,33.86507,-116.123331,500000.0,196298.46,159672.03,648715.08,714452.73
294292.74,6.1223,29.0,7578.4,1478.3,7083.0,1902.0,37.462546,-120.551636,172653.31,432971.21,610880.41,119003.92,168074.67
257468.29,5.7771,44.0,14993.2,3836.4,3808.0,1939.0,32.568589,-119.699662,400350.18,213379.46,238378.27,566815.57,628924.73
306744.29,6.2985,20.0,4214.7,1090.3,1913.4,827.0,35.507665,-114.323744,500000.0,392645.47,405247.4,706729.89,764610.51
123230.97,1.753,18.0,11353.5,2129.1,2529.0,1541.0,38.933312,-124.160944,180540.88,757937.96,935168.15,266134.04,199440.45
241849.22,5.4935,14.0,4736.2,735.1,2482.2,890.0,37.09837,-120.979396,145292.1,419807.64,598466.8,84990.02,147498.36
231208.87,3.724,45.0,7798.9,2537.4,5192.2,1285.0,41.79356,-119.394764,150381.84,866956.48,1028027.4,539361.46,516627.33
141002.13,2.6455,43.0,3231.8,586.4,1322.3,407.0,40.803986,-124.484618,250032.02,931125.28,1109801.24,445513.3,381265.8
367879.9,6.9383,20.0,10373.5,3313.5,5651.1,1558.0,35.911172,-115.059165,500000.0,356070.74,403875.46,629780.47,686649.22
198397.85,4.9846,18.0,6585.0,1606.0,5017.7,1657.0,32.932122,-121.494434,221351.07,326369.53,405663.99,491450.18,544447.66
500001.0,15.0,27.0,8231.5,2293.5,6453.9,1907.0,40.53345,-121.794099,17221.37,786310.58,961830.24,355192.21,311982.59
257743.25,5.9936,18.0,6851.6,1609.8,3655.7,1289.0,41.156726,-115.886575,461024.1,816880.71,944890.28,668555.82,675259.13
197151.57,3.7497,17.0,5307.4,1537.9,1395.2,895.0,40.29596,-121.581176,6775.93,754816.03,930140.91,329774.23,290063.86
266832.32,4.1998,25.0,3649.2,744.7,4817.3,1104.0,33.715524,-117.594963,500000.0,70205.15,117860.08,559772.7,626612.67
32109.44,2.2186,5.0,1332.1,259.1,1970.2,414.0,41.980194,-115.874217,435820.19,905717.31,1035902.67,728607.83,728433.42
367684.4,9.3793,6.0,9358.1,2198.8,7355.6,1770.0,34.95655,-116.178993,500000.0,214071.59,264679.25,577074.58,640228.4
218899.96,5.414,40.0,8022.0,1935.7,6923.9,1428.0,39.379947,-116.289517,484458.75,617589.6,744663.71,538289.02,562053.03
195221.75,5.47,36.0,51.0,9.9,52.8,15.0,41.126331,-123.569306,180368.2,915861.47,1093920.08,445146.07,386022.78
105870.66,2.3666,33.0,2306.9,750.6,1940.2,429.0,34.739028,-123.661607,30403.31,503256.36,641637.23,330162.14,354930.11
355296.34,7.1521,15.0,11182.5,2441.9,5396.1,1620.0,41.128456,-121.278915,11082.28,831231.22,1003779.21,424528.67,386071.26
168830.02,2.5568,39.0,3309.4,1068.4,2362.0,576.0,35.440075,-124.122547,90847.45,559158.78,708746.58,290784.8,300345.94
109840.93,3.2144,16.0,5749.8,1365.9,2835.4,1067.0,41.775926,-119.245488,163218.05,863581.02,1023657.19,542783.77,521460.14
282783.64,4.832,38.0,1635.0,363.1,1666.7,487.0,35.17197,-120.354788,258014.14,230254.38,401428.45,277595.83,342843.33
214484.19,3.1627,39.0,5705.8,1824.1,2579.4,722.0,41.55764,-118.651228,218570.86,835589.81,991503.39,545127.74,530396.52
163952.04,2.786,24.0,4838.7,939.9,3994.8,848.0,33.008674,-121.36272,231281.92,311734.61,393813.56,483997.21,538027.98
204480.96,4.3489,21.0,10363.2,1711.7,4389.0,1975.0,39.238084,-119.399583,221721.57,586075.11,752196.57,302940.42,309370.2
409646.4,8.2153,38.0,6191.8,1225.7,8946.3,1838.0,37.555056,-120.98518,131846.57,461669.1,640190.31,83378.74,128539.47
417711.14,7.6679,13.0,13292.9,2038.5,9376.6,1989.0,37.039832,-122.450315,16633.74,505496.04,680650.68,59812.39,81235.09
295375.59,6.8514,29.0,8524.2,2037.3,5399.4,1947.0,34.623196,-117.68165,500000.0,81795.71,217060.5,484311.11,550516.37
253064.31,5.9999,34.0,1938.7,549.5,1149.3,570.0,39.20316,-117.428923,392239.35,577550.3,721299.58,441040.69,462641.37
162820.64,3.3692,5.0,7431.9,1650.1,3256.5,1126.0,34.31269,-115.793067,500000.0,226968.81,217761.94,644345.02,708798.96
414478.16,8.7804,3.0,1891.2,649.2,1186.8,350.0,37.751997,-115.315106,500000.0,488659.79,584042.94,581345.24,624427.16
163996.1,1.5816,21.0,6376.3,1057.5,6779.0,1943.0,34.905831,-117.10315,500000.0,141119.43,243110.04,507941.7,572758.43
265690.01,5.814,9.0,13170.5,2457.4,8929.5,1817.0,41.578403,-117.28127,331735.63,841328.94,985067.8,615152.76,610314.55
324798.45,7.4244,3.0,6216.2,1305.3,3135.9,1187.0,32.771996,-123.904906,1259.57,544589.22,630726.76,539993.76,571842.6
235469.43,4.2454,44.0,468.7,91.7,248.6,126.0,34.397419,-123.347318,7643.81,471109.06,602774.1,352553.26,384154.07
138880.81,2.9056,30.0,5894.8,1160.7,3115.3,1256.0,34.801951,-115.968092,500000.0,224521.21,256379.8,602267.41,665600.36
241441.11,4.3831,3.0,3231.7,593.3,1738.2,1028.0,36.433644,-122.054012,68397.88,436080.69,609157.03,101832.21,152099.1
193191.35,2.8447,49.0,10586.4,2742.8,5896.5,1340.0,34.710937,-120.766567,234515.89,243222.69,400310.18,309296.03,371049.88
339262.79,6.1016,47.0,10379.9,3058.2,5924.0,1538.0,37.167816,-122.974378,33145.16,550658.44,724599.08,97865.26,82929.36
357084.75,7.9046,49.0,1933.6,482.6,1896.8,596.0,40.788422,-122.450904,78782.74,836209.27,1012945.85,386490.18,335643.8
294476.07,5.8592,39.0,1516.7,404.0,946.6,361.0,39.264603,-116.358119,482336.48,603604.77,731283.78,527900.51,552823.93
212280.11,5.6535,41.0,4666.0,1001.3,2680.0,867.0,38.009639,-121.750474,52180.27,541660.3,720335.58,75466.17,64513.71
289081.46,7.0723,50.0,8903.0,1893.4,6747.2,1352.0,33.34553,-119.785133,367307.62,162996.07,254402.33,483418.06,546607.03
373471.24,7.5802,34.0,5792.3,1869.3,1474.7,938.0,39.092925,-122.907451,76270.83,698455.49,877116.93,214223.34,153106.88
87078.31,2.8096,17.0,359.2,91.9,130.9,69.0,34.080936,-117.381736,500000.0,79132.41,152722.49,544854.75,611432.51
84875.42,1.7811,14.0,9804.3,2112.1,3985.3,1710.0,39.97049,-116.853168,417315.21,669718.62,806684.3,526023.02,540349.0
204880.72,5.2948,49.0,2945.5,895.9,3982.6,916.0,34.875539,-120.702231,235410.14,243677.38,405640.11,294068.85,356730.0
378595.84,7.804,11.0,5348.5,1338.3,1445.8,669.0,36.461963,-116.26016,500000.0,322852.95,424155.11,509951.51,565094.81
165356.06,1.7358,1.0,12836.6,2089.6,8651.8,1750.0,35.829467,-121.98098,91810.75,394203.05,561805.81,168159.91,219288.57
195435.64,4.6707,1.0,6694.8,1397.3,2438.6,1451.0,40.658732,-117.235009,363544.32,740190.6,882771.97,545734.77,550032.68
392572.69,8.8198,15.0,6132.7,2094.8,6773.8,1733.0,33.702172,-116.835372,500000.0,135317.49,113311.2,610463.75,677001.8
175544.35,4.1792,2.0,11658.8,2978.5,4609.1,1898.0,37.873626,-114.329098,500000.0,551841.57,627920.45,668495.59,710537.53
500001.0,11.1638,12.0,2449.1,772.3,1535.9,323.0,33.849585,-122.060623,141459.29,353094.41,472473.84,388422.66,437131.92
440556.87,9.9772,45.0,11023.6,2135.5,4034.4,1716.0,39.19556,-123.51604,131161.91,740684.86,919096.88,250434.94,185005.93
164666.4,4.0163,42.0,4105.5,1284.9,5872.1,1229.0,41.098242,-121.738128,26566.59,841978.55,1016251.97,418102.0,374684.27
130303.61,3.5943,2.0,7830.5,2436.5,3616.1,1599.0,36.628773,-123.209947,39959.17,534153.36,703284.25,141418.36,144907.14
139146.12,3.6342,23.0,3065.6,621.9,1440.6,465.0,37.136876,-122.71821,9669.4,530705.69,705403.11,76717.07,75160.4
309267.27,4.8594,34.0,4324.1,1198.3,2162.0,1027.0,41.310517,-120.991798,30436.5,842738.32,1013700.99,448202.26,412278.88
195768.4,2.2164,17.0,764.4,167.7,239.9,123.0,37.449418,-120.153097,208150.61,415530.05,592131.23,153919.32,202836.23
91078.83,1.9837,41.0,2682.4,615.3,1224.5,453.0,37.132185,-115.010896,500000.0,450171.54,528243.02,609294.81,657692.92
83309.87,1.1469,14.0,6308.3,1929.7,3762.8,1812.0,37.994126,-122.446034,8246.59,579012.43,757142.76,87667.93,25026.25
255445.64,4.4252,11.0,1357.4,368.7,608.0,203.0,39.047682,-114.296531,500000.0,657788.13,749288.18,689985.33,721666.1
500001.0,15.0,20.0,5472.8,1000.3,2976.6,1055.0,33.515392,-115.993391,500000.0,215967.96,140093.02,682610.5,748702.72
61832.34,1.3576,44.0,3944.8,1186.5,3279.5,1037.0,40.30055,-115.24455,500000.0,743843.8,860060.25,662919.44,680359.1
167793.65,4.0129,7.0,389.4,83.2,210.3,51.0,36.637298,-114.740838,500000.0,428303.57,488486.76,639601.23,691462.41
226286.69,3.9412,1.0,3242.4,1079.9,1984.1,482.0,33.187311,-116.590967,500000.0,180322.21,74289.9,666613.85,733346.78
175115.6,4.0909,48.0,3792.0,766.9,2768.2,573.0,39.968735,-116.217812,471420.35,682129.98,810412.53,572573.41,589807.32
408830.11,9.5265,15.0,2957.7,985.0,1023.6,565.0,36.081025,-119.902908,271169.58,271850.21,450506.87,225762.78,292097.63
119332.52,2.6299,45.0,8004.0,1648.1,3259.2,1287.0,33.453491,-119.140273,423573.21,106428.74,201709.53,498817.61,564060.98
110681.99,1.3941,38.0,5527.4,1721.1,2370.4,891.0,38.520901,-114.708903,500000.0,589217.23,681939.56,643183.3,679268.77
163452.5,3.2525,34.0,7163.2,1435.6,6194.7,1944.0,40.861248,-120.528313,80869.01,783762.07,953444.12,408779.85,380281.93
163017.37,3.0021,9.0,11994.3,4150.6,5226.9,1621.0,40.933658,-124.059556,217160.62,921161.18,1099714.25,441196.96,378957.96
15000.0,1.1752,1.0,6193.6,2031.7,3826.6,874.0,41.597803,-116.491079,396745.37,853162.81,988935.17,662240.37,661956.88
281350.59,5.1929,9.0,5342.1,969.8,5020.8,1449.0,40.743202,-118.481846,256095.61,744555.71,899849.03,479324.21,473473.37
123080.3,2.1999,42.0,5089.4,1373.3,4484.1,1103.0,32.520339,-115.943802,500000.0,272908.53,116046.16,761934.04,828705.9
259274.54,4.2637,2.0,388.0,77.9,405.6,116.0,36.112291,-123.706712,70877.33,547638.9,708905.25,211773.51,216913.0
191840.09,3.6049,22.0,1257.1,258.9,627.9,266.0,40.276155,-117.977064,312499.13,692707.7,843362.21,470591.58,474203.24
131757.99,2.3528,25.0,3291.4,1000.0,2463.5,495.0,35.979404,-121.899088,94952.47,396271.79,566109.14,151293.59,204424.51
375388.84,7.6475,51.0,4976.5,816.2,6946.0,1649.0,38.214711,-115.01568,500000.0,546079.2,641044.85,611799.69,650561.1
173297.52,3.7853,14.0,6989.3,1959.5,3784.0,1263.0,38.260011,-123.345946,93603.42,654981.71,832120.19,163792.28,97717.24
196807.76,4.63,35.0,11481.1,2938.5,5377.1,1565.0,35.96774,-115.647773,500000.0,318110.88,386884.49,577248.4,634712.42
341408.56,6.3716,16.0,8114.7,2525.5,5384.4,1781.0,41.092502,-123.57018,179685.35,912730.39,1090820.05,441626.57,382413.05
312028.11,5.3287,19.0,7594.1,1237.2,1813.3,1147.0,37.280669,-124.236478,147554.74,649780.59,819706.24,207623.06,169174.59
239757.06,4.8891,41.0,1093.3,233.8,613.3,334.0,36.91545,-122.031876,57107.74,468319.92,644341.21,48854.7,101026.23
156597.93,2.7332,31.0,9153.4,1730.2,2711.9,1582.0,41.976381,-121.003032,12712.45,913861.65,1083548.18,521094.12,483084.92
171510.27,2.2994,2.0,2724.9,746.3,995.2,369.0,37.188253,-117.921448,413145.04,350143.07,501664.02,351575.29,402153.24
183013.22,4.9269,32.0,947.4,274.7,861.6,188.0,34.194783,-123.116892,34399.36,449172.02,576329.77,366821.09,402456.75
89078.48,2.5165,36.0,67.3,10.2,38.7,11.0,37.37416,-119.908036,231968.39,399111.14,574732.8,175214.75,225709.03
295508.21,7.2186,11.0,10015.1,2678.0,4313.1,1623.0,40.233159,-122.355232,57214.66,778067.54,955426.75,324220.37,273947.93
186656.75,4.1465,8.0,2730.5,620.9,1489.2,410.0,39.880173,-115.519315,500000.0,691782.0,809591.3,621224.39,641967.74
314390.58,6.6139,48.0,6606.6,2029.2,3663.1,1595.0,39.991527,-124.027852,193495.71,836538.38,1015147.34,348368.35,283517.85
128894.13,2.4807,5.0,11827.9,3183.1,4386.5,1755.0,39.226226,-120.762654,104858.94,617939.43,792587.83,231667.9,216836.37
103750.16,2.2598,34.0,4933.3,1280.2,4520.9,1178.0,34.915069,-117.870572,491955.46,101976.87,252751.36,450505.25,516422.42
500001.0,12.272,32.0,3743.5,1113.2,1386.1,625.0,40.689799,-114.912574,500000.0,794538.98,908470.77,708275.63,723214.46
142130.56,4.0973,47.0,5503.2,1566.7,5665.2,1448.0,40.987713,-115.386069,500000.0,811326.99,932715.59,691725.62,702169.61
341847.58,7.7518,6.0,7275.9,1904.4,4816.2,1089.0,34.344451,-115.100484,500000.0,290580.19,262795.65,696503.64,759921.48
176906.47,1.921,8.0,8460.9,2028.3,3713.2,1907.0,33.739329,-123.84004,19553.71,517965.48,631457.84,437499.49,466129.82
133142.45,3.7817,34.0,5055.6,1487.7,1683.8,808.0,41.768247,-115.670306,459413.41,887221.97,1014674.79,725434.43,727923.61
409869.82,9.7905,4.0,6945.4,2223.0,5046.3,1837.0,40.749078,-116.310918,438480.02,764085.9,895979.26,612830.34,621358.92
58397.87,1.7528,36.0,3307.8,721.8,1398.3,796.0,40.985743,-115.024468,500000.0,821539.01,938453.53,717064.67,728952.02
500001.0,15.0,44.0,9566.3,3223.6,4635.3,1350.0,40.920576,-121.228449,20580.75,808051.75,980827.74,402206.24,364993.55
265122.48,5.0608,25.0,1472.7,474.9,1718.1,425.0,37.646025,-114.926466,500000.0,498997.46,584095.46,615158.26,659178.01
130407.83,2.7419,26.0,4778.9,1156.8,3414.1,1370.0,38.640816,-120.272269,163470.58,541910.78,715736.45,202527.42,211162.5
199108.5,5.5354,33.0,2425.1,376.1,1456.3,353.0,37.680947,-117.841953,404433.08,405331.69,555095.95,359034.11,402719.83
360056.81,8.7188,9.0,889.7,301.4,687.3,246.0,32.98646,-120.046121,354544.91,204981.61,271209.04,512254.78,573736.81
139561.0,2.731,47.0,11369.5,2750.2,4961.0,1521.0,39.582279,-120.009691,159602.05,634971.24,804675.85,298257.9,290474.38
156506.32,2.9766,8.0,2413.7,615.9,1860.7,653.0,37.300654,-118.760311,335482.98,364496.87,529760.86,276776.23,326863.87
242172.94,5.2043,17.0,2140.1,662.2,1510.7,334.0,38.653236,-120.76277,120600.49,559433.5,735449.25,176291.4,174952.02
286660.63,5.9169,15.0,3050.2,589.6,2286.3,509.0,37.275078,-116.176262,500000.0,404152.02,514356.64,505318.97,553274.64
217863.61,3.9786,42.0,5935.7,1121.8,4221.5,894.0,37.172208,-117.846793,420261.58,348987.47,498999.92,358299.37,408983.23
280154.47,5.7053,13.0,11966.3,3607.3,4069.1,1848.0,34.131997,-117.257565,500000.0,90926.38,157267.68,549470.83,615910.21
388180.42,7.4792,43.0,2510.6,536.7,1692.9,520.0,35.14778,-122.074135,102699.32,371528.92,527542.19,244322.21,293212.84
163769.38,4.9728,48.0,12894.8,3540.9,6754.1,1668.0,34.009101,-114.319459,500000.0,361294.88,300207.8,777331.0,840593.74
